nombre_obra,arquitecto,año_construccion,latitud,longitud,importancia,id,añadido_por,categoria,visitable,foto_url,enlace_url,estado_acceso
"Torre de oficinas en Potsdamer Platz, Berlín",Hans Kollhoff,1997 - 2000,52.508923,13.3748658,1,AV2703,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/torre-de-oficinas-en-potsdamer-platz-berlin,exterior_visible
"Centro gastronómico Kornets Hus, Hjørring",Reiulf Ramstad Arkitekter - RRA,2016 - 2020,57.407093,10.0219649,1,AV2704,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/kornets-hus-hjrring,exterior_visible
Casa MF en Calamuchita ,Alarcia Ferrer Arquitectos,2018 - 2020,-31.842149362463,-64.516754017672,1,AV2705,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/alarciaferrer-arquitectos-casa-mf-en-calamuchita-argentina,exterior_visible
"Centro de artes circenses, Châlons-en-Champagne","NP2F, Caractère spécial",2011 - 2015,48.951187,4.3625481,1,AV2706,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/centro-de-artes-circense-chalons-en-champagne,exterior_visible
"Centro de investigación arqueológica, Colomiers",Christophe Hutin,2013,43.59353478072,1.3511944432853,1,AV2707,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/centro-de-investigacion-arqueologica-colomiers,exterior_visible
"Centro de investigación, Caen",Bruther,2013 - 2018,49.181679897791,-0.34701701245466,1,AV2708,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/centro-de-investigacion-caen,exterior_visible
"Edificio universitario, Gif-sur-Yvette",Studio Muoto,2018,48.7097567,2.1653034,1,AV2709,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/edificio-universitario-gif-sur-yvette,exterior_visible
"Cabañas Flokehyttene, Sveio",Holon Arkitektur,2020,59.526162121858,5.2266386943828,1,AV2710,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/holon-arkitektur,exterior_visible
"Hoteles Tenir Eco, Almaty",Levelstudio,2020,43.128822156765,77.080786364234,1,AV2711,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/hoteles-tenir-eco-almaty,exterior_visible
"Recinto de la fábrica Trumpf Sachsen, Neukirch",Büro Kiefer,1999 - 2000,51.0922242,14.3286609,1,AV2712,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/recinto-de-la-fabrica-trumpf-sachsen-neukirch,exterior_visible
Edificio L’Illa Diagonal en Barcelona,"Rafael Moneo, Manuel de Solà-Morales",1986 - 1994,41.3893491,2.1344369,1,AV2713,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/manzana-diagonal-barcelona,exterior_visible
"Escuela hogar, Morella ","Carme Pinós, Enric Miralles",1986 - 1993,40.6181387,-0.1015492,1,AV2714,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/escuela-hogar-morella,exterior_visible
"Ferrocarril Metropolitano, Bilbao",Norman Foster,1988 - 1995,43.260661,-2.9256493,1,AV2715,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/ferrocarril-metropolitano-bilbao,exterior_visible
"Sede del IMPIVA, Castellón","Carlos Ferrater, Carlos Bento, Jaime Sanahuja",1993 - 1995,39.9811866,-0.0115104,1,AV2716,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/sede-del-impiva-castellon,exterior_visible
"Museo Provincial del Vino en Peñafiel, Valladolid",Roberto Valle,1998 - 1999,41.5943919,-4.1199676,1,AV2717,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/museo-provincial-del-vino-en-penafiel-valladolid,exterior_visible
"Museo de la Ciencia, Valladolid","Rafael Moneo, Enrique De Teresa,  Juan José Echeverría",2000,41.6374451,-4.7459044,1,AV2718,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/museo-de-la-ciencia-valladolid,exterior_visible
"Sedes de los Colegios de Abogados y Procuradores, Valladolid","Gabriel Gallegos Borges, Juan Carlos Sanz",,41.6558337,-4.7237484,1,AV2719,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/sedes-de-los-colegios-de-abogados-y-procuradores-valladolid,exterior_visible
"Biblioteca Universitaria de Ciencias, Salamanca",Carlos Puente,1996,40.960571,-5.6685758,1,AV2720,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/biblioteca-universitaria-de-ciencias-salamanca,exterior_visible
"Edificio de oficinas, Las Rozas","Jerónimo Junquera, Estanislao Pérez Pita",1991 - 1995,40.524803,-3.8881352,1,AV2721,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/edificio-de-oficinas-las-rozas-madrid,exterior_visible
"Complejo de usos mixtos Saint-Urbain, Estrasburgo",LAN Architecture,2021,48.5734053,7.7521113,1,AV2722,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/complejo-de-usos-mixtos-saint-urbain-estrasburgo,exterior_visible
Juzgados de Mahón,Juan Navarro Baldeweg,1992 - 1996,39.8859025,4.2716713,1,AV2723,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/juzgados-de-mahon-menorca,exterior_visible
"Residencia para autistas y viviendas en la calle Sol, Valladolid","Julio Grijalba, Alberto Grijalba, Eduardo Carazo, Paloma Gil, Víctor Ruiz",2000,41.6333921,-4.7362203,1,AV2724,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/residencia-para-autistas-y-viviendas-en-la-calle-sol-valladolid,exterior_visible
"Museo Guggenheim, Bilbao",Frank Gehry,1992 - 1997,43.26861,-2.93438,1,AV2725,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/museo-guggenheim-bilbao,exterior_visible
"Cementerio, Camarma de Esteruelas",Carlos Puente,1995 - 1997,40.5440136,-3.3791864,1,AV2726,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/cementerio-camarma-de-esteruelas,exterior_visible
"Institutos de investigación, Santiago de Compostela",Manuel Gallego Jorreto,1992 - 1996,42.87414,-8.56145,1,AV2727,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/institutos-de-investigacion-santiago-de-compostela,exterior_visible
Ampliación del Ayuntamiento de Murcia,Rafael Moneo,1991 - 1998,37.9838398,-1.1294741,1,AV2728,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/ampliacion-del-ayuntamiento-murcia,exterior_visible
"Biblioteca del Nou Campus, Valencia",Giorgio Grassi,1990 - 1998,39.4778343,-0.3427251,1,AV2729,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/biblioteca-del-nou-campus-valencia,exterior_visible
"Guardería infantil, Sondica",Eduardo Arroyo,1997 - 1998,43.2841964,-2.8968185,1,AV2730,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/guarderia-infantil-sondica-vizcaya,exterior_visible
Piscinas municipales de Castromonte,Óscar Miguel Ares,2021,41.7721196,-5.0385469,1,AV2731,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/piscinas-municipales-en-castromonte-valladolid,exterior_visible
"Intervención en la Casa Batlló, Barcelona",Kengo Kuma,2021,41.3915843,2.1648553,1,AV2732,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/intervencion-en-la-casa-batllo-de-barcelona,exterior_visible
"Muelle de enlace y frente marítimo, Santa Cruz de Tenerife (en proyecto)",Herzog & de Meuron,1998,28.4642305,-16.2463699,1,AV2733,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/muelle-de-enlace-y-frente-maritimo,exterior_visible
Museo Ibex en St. Leonhard im Pitztal,"Rainer Köberl, Daniela Kröss",2020,47.0659402,10.8438616,1,AV2734,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/museo-ibex-en-st-leonhard-im-pitztal,exterior_visible
"Edificio Green Corner, Muharraq",Studio Anne Holtrop,2018 - 2020,26.2538284,50.612776,1,AV2735,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/35-green-corner-building-en-muharraq,exterior_visible
"Biblioteca universitaria, Cottbus (en proyecto)",Herzog & de Meuron,1998,51.7669735,14.3270594,1,AV2736,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/biblioteca-universitaria-en-proyecto,exterior_visible
Casa de té en Fuzhou,Neri & Hu Design and Research Office,2021,26.0721197,119.3142225,1,AV2737,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/casa-de-te-en-fuzhou,exterior_visible
Edificio Henderson Cifi Tiandi en Shanghái,Ateliers Jean Nouvel,2021,31.2051206,121.4586313,1,AV2738,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/henderson-cifi-tiandi,exterior_visible
Sede de PGA Tour en Ponte Vedra Beach,Foster + Partners,2021,30.2026864,-81.3802171,1,AV2739,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/sede-de-pga-tour-en-ponte-vedra-beach,exterior_visible
Instituto de Tecnología de Burkina en Koudougou,Kéré Architecture,2021,12.2510086,-2.3678273,1,AV2740,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/instituto-de-tecnologia-de-burkina-en-koudougou,exterior_visible
"Museo Oskar Reinhart, Winterthur",Gigon Guyer Architects,1993 - 1998,47.5113277,8.7318829,1,AV2741,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/de-arte-y-de-alquimia,exterior_visible
"Cabina de señalización, Zúrich",Gigon Guyer Architects,,47.385597,8.5090429,1,AV2742,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/vigilancia-encubierta,exterior_visible
Centro de empresas y oficina técnica en Conil,Manuel Narváez,1999,36.2812986,-6.0909861,1,AV2743,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/centro-de-empresas-y-oficina-tecnica-en-conil-cadiz,exterior_visible
Instituto de Educación Secundaria en Puerto Real,Rafael Otero,1999,36.5246456,-6.2216263,1,AV2744,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/instituto-de-educacion-secundaria-en-puerto-real-cadiz,exterior_visible
Reforma de dos construcciones rústicas en Valdelarco,Pico & López,1999,37.9494235,-6.6834227,1,AV2745,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/reforma-de-dos-construcciones-rusticas-en-valdelarco-huelva,exterior_visible
"Sede ST International y Espacio de arte SONGEUN, Seúl (Corea del Sur)",Herzog & de Meuron,2016 - 2021,37.5241599,127.0442304,1,AV2746,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/sede-de-st-international-y-centro-de-arte-songeun-en-seul,exterior_visible
Centro de innovación Tecnólogica en la Zona Franca,Fernando Visedo,1997 - 1999,36.5049367,-6.2677311,1,AV2747,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/centro-de-innovacion-tecnologica-en-la-zona-franca-cadiz,exterior_visible
Centro de salud en Casariche y viviendas en Tomares,"Javier Terrados, Santiago Quesada-García, Fernando Suárez Corchete",1999,37.2915537,-4.7620518,1,AV2748,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/centro-de-salud-en-casariche-y-viviendas-en-tomares-sevilla,exterior_visible
"Bloque 6x6, Gerona",bosch.capdeferro arquitectura,2017 - 2020,41.973065,2.8039098,1,AV2749,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/bloque-6x6-en-gerona,exterior_visible
"Tienda Pau, Valencia",DIIR,2020 - 2021,39.4712393,-0.3695944,1,AV2750,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/tienda-pau-en-valencia,exterior_visible
"Comisarías de policía, Cuijk y Boxtel",Wiel Arets,1994 - 1997,51.6024111,5.3225221,1,AV2751,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/comisarias-de-policia-cuijk-y-boxtel,exterior_visible
Puente Park Union en Colorado Springs,Diller Scofidio + Renfro,2021,38.8297781,-104.8296839,1,AV2752,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/puente-park-union-bridge-en-colorado-springs,exterior_visible
"Centro cultural islámico, Liubliana",Bevk Perović arhitekti,2020,46.06088223676,14.502244913867,1,AV2753,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/centro-cultural-islamico-liubliana,exterior_visible
"Pabellón CLT Park Harumi, Tokio",Kengo Kuma,2019,35.655341643602,139.78111807636,1,AV2754,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/pabellon-clt-park-harumi,exterior_visible
"Museo de Historia y Cultura, Taketa",Kengo Kuma,2020,32.966008318869,131.39286316886,1,AV2755,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/museo-de-historia-taketa,exterior_visible
"Escuela forestal Morinos, Gifu",Kengo Kuma,2020,35.554092553931,136.91947401231,1,AV2756,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/escuela-forestal-morinos-gifu,exterior_visible
"Garajes ‘Rué Rio’ en Rezé, Nantes",Bruno Plisson,,47.1928574,-1.5805869,1,AV2757,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/garajes-rue-rio-en-reze-francia,exterior_visible
"Pabellones de servicio del túnel Piet Hein, Amsterdam",UNStudio,1990 - 1997,52.3729976,4.948947,1,AV2758,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/pabellones-de-servicio-del-tunel-piet-hein-amsterdam,exterior_visible
"Intercambiador de transportes, Arnhem",UNStudio,2015,51.9842465,5.8991269,1,AV2759,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/intercambiador-de-transportes-arnhem,exterior_visible
"Residencia Ronald McDonald, Utrecht (en proyecto)",Bosch Haslett Architects,1998 - 1999,52.0887088,5.1787716,1,AV2760,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/residencia-ronald-mcdonald-utrecht-en-proyecto,exterior_visible
"Edificio Minnaert, Utrecht",Neutelings Riedijk Architects,1995 - 1997,52.0867464,5.1670327,1,AV2761,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/edificio-minnaert-utrecht,exterior_visible
"Jardín Interpolis, Tilburg","Adriaan Geuze, West 8",1995 - 1998,51.5606105,5.0921502,1,AV2762,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/jardin-interpolis-tilburg,exterior_visible
Sede de Atecna en Barbatáin,"Galar-Vélaz-Gil, Íñigo Beguiristáin",2021,42.77204620444,-1.6596315693127,1,AV2763,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/sede-de-atecna-en-esquiroz,exterior_visible
Reforma de una vivienda en la calle Córcega de Barcelona,Estudio CO–A,2020,41.395445,2.1582052,1,AV2764,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/refoma-de-una-vivienda-en-la-calle-corcega-de-barcelona,exterior_visible
Café do Cais da Estiva en Oporto,"Cristina Guedes, Francisco Vieira de Campos",1999,41.1401265,-8.6151959,1,AV2765,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/cafe-do-cais-da-estiva-en-oporto-portugal,exterior_visible
Quiosco del muelle Alfonso XII en Cartagena,Martín Lejarraga,1998,37.59724,-0.98223,1,AV2766,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/quiosco-del-muelle-alfonso-xii-en-cartagena-espana,exterior_visible
"Pasarela Onda Atlántica, Las Palmas de Gran Canaria","Onda Arquitectura, Checa Arquitectura ",2021,28.147787392285,-15.428385646583,1,AV2767,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/pasarela-onda-atlantica-en-las-palmas-de-gran-canaria,exterior_visible
Edificio COPA en Moreno,MCL Studio,2021,-34.636967804871,-58.776889184656,1,AV2768,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/edificio-copa-en-moreno,exterior_visible
Centro farmacéutico en Basilea,Herzog & de Meuron,1995 - 1998,47.5631876,7.5832839,1,AV2769,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/centro-farmaceutico-en-basilea-suiza,exterior_visible
"Oficinas para Ricola en Laufen, Suiza",Herzog & de Meuron,1997 - 1999,47.423801,7.5029275,1,AV2770,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/oficinas-para-ricola-en-laufen-suiza,exterior_visible
"IES Drago, Cádiz",Alberto Campo Baeza,1989 - 1991,36.514087413588,-6.2834611548503,1,AV2771,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/ies-drago-cadiz,exterior_visible
"Centro de Innovación Tecnológica BIT, Inca",Alberto Campo Baeza,1996 - 1998,39.7126928,2.906706,1,AV2772,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/centre-bit-inca,exterior_visible
"Ayuntamiento de Valdemaqueda, Madrid",Paredes Pedrosa Arquitectos,1993 - 1998,40.5111709,-4.2956945,1,AV2773,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/ayuntamiento-de-valdemaqueda,exterior_visible
"Ayuntamiento de Serranillos del Valle, Madrid","Francisco Domouso, Ginés Garrido, Emilio Rodríguez",1995 - 1998,40.20468,-3.8857562,1,AV2774,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/ayuntamiento-de-serranillos-del-valle,exterior_visible
"Entre catedrales, Cádiz",Alberto Campo Baeza,2006 - 2009,36.528474283976,-6.2949488615322,1,AV2775,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/entre-catedrales-cadiz,exterior_visible
Woodcase House en Madrid,Ayllón Paradela De Andrés,2021,40.4608534,-3.6551848,1,AV2776,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/woodcase-house-en-madrid,exterior_visible
"Il Cielo in Terra, Venecia",Alberto Campo Baeza,2016 - 2019,45.621383983354,12.583755323925,1,AV2777,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/il-cielo-in-terra,exterior_visible
"Museo Serralves, Oporto",Álvaro Siza,1999,41.1598965,-8.659931,1,AV2778,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/museo-serralves-en-oporto,exterior_visible
"Pabellón de exposiciones, Weil am Rhein",ZHA - Zaha Hadid Architects,1996 - 1999,47.6027457,7.6177319,1,AV2779,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/pabellon-de-exposiciones-en-weil-am-rhein,exterior_visible
"Junta municipal de Latina, Madrid",Nieto Sobejano Arquitectos,1997 - 1999,40.3823704,-3.7742303,1,AV2780,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/junta-municipal-de-latina,exterior_visible
"Centro de alto rendimiento en Moncloa, Madrid",Juan José Medina,1996,40.4359282,-3.7334999,1,AV2781,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/centro-de-alto-rendimiento-en-moncloa,exterior_visible
"Estación Sur de autobuses, Madrid",Rafael Torrelo,1997,40.3951281,-3.6785352,1,AV2782,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/estacion-sur-de-autobuses,exterior_visible
"Terminal de carga en Barajas, Madrid",Equipo AUIA,,40.4581599,-3.5815901,1,AV2783,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/terminal-de-carga-en-barajas,exterior_visible
"Ampliación del aeropuerto de Barajas, Madrid (en proyecto)","Richard Rogers, Estudio Lamela",2004,40.491481,-3.591803,1,AV2784,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/ampliacion-del-aeropuerto-de-barajas-madrid-en-proyecto,exterior_visible
"Ampliación del Palacio de Justicia, Burdeos",Richard Rogers,1999,44.8357753,-0.5803174,1,AV2785,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/ampliacion-del-palacio-de-justicia-burdeos,exterior_visible
Photonikzentrum en Berlín,Sauerbruch Hutton,1995 - 1998,52.4292303,13.5238068,1,AV2786,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/photonikzentrum-berlin,exterior_visible
"Centro Nacional de la Música Pop, Sheffield",Branson Coates Architecture,1999,53.3774945,-1.4659805,1,AV2787,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/centro-nacional-de-la-musica-pop-sheffield,exterior_visible
"Centro de prensa del estadio Lord’s, Londres",Future Systems,1999,51.5287036,-0.1729261,1,AV2788,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/centro-de-prensa-del-estadio-lords-londres,exterior_visible
Edificio residencial de madera en Nantes,Tank Architectes,2019,47.2697229,-1.512396,1,AV2789,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/55-viviendas-en-nantes,exterior_visible
"Teatre L’Artesà, Prat de Llobregat ","AMM Arquitectes, Forgas Arquitectes",2015 - 2019,41.329873831273,2.0951391940803,1,AV2790,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/teatre-lartesa-prat-de-llobregat,exterior_visible
"Parque de bomberos, Moià","Josep Ferrando Architecture, Pedro García Hernández , Mar Puig de la Bellacasa , Manel Casellas",2020,41.812485624461,2.0865388767181,1,AV2791,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/parque-de-bomberos-en-moia,exterior_visible
"Edificio de oficinas Ó Building, Barcelona",Batlleiroig,2017 - 2019,41.366978839218,2.137387092605,1,AV2792,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/the-o-building-barcelona,exterior_visible
Aeropuerto en Chek Lap Kok,Foster + Partners,1998,22.316425,113.9381043,1,AV2793,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/aeropuerto-en-chek-lap-kok-hong-kong,exterior_visible
"Intercambiador de transportes en Greenwich, Londres",Foster + Partners,1999,51.5002753,0.0034715,1,AV2794,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/intercambiador-de-transportes-en-greenwich-londres,exterior_visible
"Edificio del Reichstag, Berlín",Foster + Partners,1999,52.518619,13.3763176,1,AV2795,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/edificio-del-reichstag-berlin,exterior_visible
"Edificio Alexander Fleming, Imperial College, Londres",Foster + Partners,1994 - 1998,51.4978384,-0.1765804,1,AV2796,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/edificio-alexander-fleming-imperial-college-londres,exterior_visible
Pabellón Suimei en Tokio ,Kazuyo Sejima & Associates,2021,35.660773356048,139.76483621074,1,AV2797,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/pabellon-suimei-en-tokio,exterior_visible
"Estación Canary Wharf, Londres (en construcción)",Foster + Partners,2008 - 2015,51.5042185,-0.0194841,1,AV2798,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/estacion-canary-wharf-crossrail-london,exterior_visible
Centro climático Klimatorium en Lemvig,3XN,2020,56.553906,8.3095439,1,AV2799,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/centro-climatico-klimatorium-en-lemvig,exterior_visible
Intervención en el Castillo de Morella ,Carquero arquitectura,2021,40.6208491,-0.1000264,1,AV2800,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/consolidacion-y-restauracion-del-ambito-sant-francesc-y-pardala-del-castillo-de-morella-castellon,exterior_visible
Ampliación de la Escuela Infantil Am Schlatt en Lustenau,Bernardo Bader Architekten,2020,47.4412854,9.6652899,1,AV2801,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/ampliacion-de-la-escuela-infantil-am-schlatt-en-lustenau,exterior_visible
